STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,percentage_demographic_in_boston_census_group_id,percentage_demographic_in_boston_census_group_%white,percentage_demographic_in_boston_census_group_%black,percentage_demographic_in_boston_census_group_Estimate!!Total,percentage_demographic_in_boston_census_group_Estimate!!Total!!White alone,percentage_demographic_in_boston_census_group_Estimate!!Total!!Black or African American alone,stopped_in_census,stopped_black_in_census,stopped_white_in_census,crime_in_census
"25","023","561100","3",1500000US250235611003,"250235611003","3",BG,"3767124","1780413",,,,,,,0,0,0,0
"25","001","011400","4",1500000US250010114004,"250010114004","4",BG,"4193533","136938",,,,,,,0,0,0,0
"25","027","731203","1",1500000US250277312031,"250277312031","1",BG,"277949","9011",,,,,,,0,0,0,0
"25","021","422700","3",1500000US250214227003,"250214227003","3",BG,"286722","120351",,,,,,,0,0,0,0
"25","027","732203","1",1500000US250277322031,"250277322031","1",BG,"245528","0",,,,,,,0,0,0,0
"25","023","545100","1",1500000US250235451001,"250235451001","1",BG,"7380249","127725",,,,,,,0,0,0,0
"25","017","357700","1",1500000US250173577001,"250173577001","1",BG,"2364771","18609",,,,,,,0,0,0,0
"25","023","542300","1",1500000US250235423001,"250235423001","1",BG,"1338000","33863",,,,,,,0,0,0,0
"25","009","253201","1",1500000US250092532011,"250092532011","1",BG,"5153735","330495",,,,,,,0,0,0,0
"25","009","205600","1",1500000US250092056001,"250092056001","1",BG,"325201","0",,,,,,,0,0,0,0
"25","027","739200","3",1500000US250277392003,"250277392003","3",BG,"581226","47287",,,,,,,0,0,0,0
"25","021","442101","2",1500000US250214421012,"250214421012","2",BG,"2051229","0",,,,,,,0,0,0,0
"25","023","508102","2",1500000US250235081022,"250235081022","2",BG,"3214282","793509",,,,,,,0,0,0,0
"25","025","160200","2",1500000US250251602002,"250251602002","2",BG,"57060","0",1500000US250251602002,0.368421052631579,0.083780880773362,"931","343","78",0,0,0,0
"25","025","090300","1",1500000US250250903001,"250250903001","1",BG,"134435","0",1500000US250250903001,0.0530565167243368,0.808535178777393,"867","46","701",0,0,0,216
"25","013","812800","2",1500000US250138128002,"250138128002","2",BG,"1636840","13687",,,,,,,0,0,0,0
"25","005","614102","3",1500000US250056141023,"250056141023","3",BG,"14805042","705818",,,,,,,0,0,0,0
"25","025","100400","1",1500000US250251004001,"250251004001","1",BG,"140970","0",1500000US250251004001,0.200615384615385,0.476307692307692,"1625","326","774",0,0,0,345
"25","003","926100","3",1500000US250039261003,"250039261003","3",BG,"36878283","415048",,,,,,,0,0,0,0
"25","027","707300","3",1500000US250277073003,"250277073003","3",BG,"389648","0",,,,,,,0,0,0,0
"25","017","310500","1",1500000US250173105001,"250173105001","1",BG,"444829","114504",,,,,,,0,0,0,0
"25","021","416200","7",1500000US250214162007,"250214162007","7",BG,"545962","26773",,,,,,,0,0,0,0
"25","017","312200","4",1500000US250173122004,"250173122004","4",BG,"1015672","18354",,,,,,,0,0,0,0
"25","005","642200","4",1500000US250056422004,"250056422004","4",BG,"292414","1938",,,,,,,0,0,0,0
"25","005","631800","1",1500000US250056318001,"250056318001","1",BG,"5489055","75630",,,,,,,0,0,0,0
"25","005","611201","2",1500000US250056112012,"250056112012","2",BG,"14724052","139535",,,,,,,0,0,0,0
"25","017","352102","1",1500000US250173521021,"250173521021","1",BG,"295253","157315",,,,,,,0,0,0,0
"25","027","750100","1",1500000US250277501001,"250277501001","1",BG,"2525710","1036",,,,,,,0,0,0,0
"25","021","417300","2",1500000US250214173002,"250214173002","2",BG,"508030","1987559",,,,,,,0,0,0,0
"25","003","911100","1",1500000US250039111001,"250039111001","1",BG,"63800316","756782",,,,,,,0,0,0,0
"25","025","050101","3",1500000US250250501013,"250250501013","3",BG,"75212","0",1500000US250250501013,0.709916132215096,0.0118401578687716,"2027","1439","24",0,0,0,114
"25","021","456301","1",1500000US250214563011,"250214563011","1",BG,"431972","0",,,,,,,0,0,0,0
"25","027","709202","1",1500000US250277092021,"250277092021","1",BG,"6769936","11333",,,,,,,0,0,0,0
"25","005","600203","1",1500000US250056002031,"250056002031","1",BG,"4746578","7143",,,,,,,0,0,0,0
"25","021","414300","1",1500000US250214143001,"250214143001","1",BG,"4708518","78233",,,,,,,0,0,0,0
"25","023","523202","2",1500000US250235232022,"250235232022","2",BG,"5906719","12003",,,,,,,0,0,0,0
"25","017","341902","5",1500000US250173419025,"250173419025","5",BG,"673684","986",,,,,,,0,0,0,0
"25","017","388200","3",1500000US250173882003,"250173882003","3",BG,"7300182","43936",,,,,,,0,0,0,0
"25","017","323100","3",1500000US250173231003,"250173231003","3",BG,"4603740","47824",,,,,,,0,0,0,0
"25","017","339200","4",1500000US250173392004,"250173392004","4",BG,"376839","0",,,,,,,0,0,0,0
"25","021","404302","3",1500000US250214043023,"250214043023","3",BG,"1162901","447124",,,,,,,0,0,0,0
"25","001","013600","1",1500000US250010136001,"250010136001","1",BG,"11488200","497485",,,,,,,0,0,0,0
"25","017","341200","3",1500000US250173412003,"250173412003","3",BG,"207883","0",,,,,,,0,0,0,0
"25","003","934200","1",1500000US250039342001,"250039342001","1",BG,"7992957","354091",,,,,,,0,0,0,0
"25","005","642100","2",1500000US250056421002,"250056421002","2",BG,"250189","95837",,,,,,,0,0,0,0
"25","001","014300","1",1500000US250010143001,"250010143001","1",BG,"2968706","747154",,,,,,,0,0,0,0
"25","009","260301","3",1500000US250092603013,"250092603013","3",BG,"997018","196166",,,,,,,0,0,0,0
"25","009","260402","2",1500000US250092604022,"250092604022","2",BG,"12425905","697893",,,,,,,0,0,0,0
"25","009","260600","3",1500000US250092606003,"250092606003","3",BG,"275444","0",,,,,,,0,0,0,0
"25","009","260800","2",1500000US250092608002,"250092608002","2",BG,"431524","85333",,,,,,,0,0,0,0
"25","009","261000","2",1500000US250092610002,"250092610002","2",BG,"517891","80758",,,,,,,0,0,0,0
"25","009","223100","2",1500000US250092231002,"250092231002","2",BG,"20202933","11092938",,,,,,,0,0,0,0
"25","009","223300","1",1500000US250092233001,"250092233001","1",BG,"10777110","188806",,,,,,,0,0,0,0
"25","009","223200","2",1500000US250092232002,"250092232002","2",BG,"686483","0",,,,,,,0,0,0,0
"25","009","250100","1",1500000US250092501001,"250092501001","1",BG,"852256","198602",,,,,,,0,0,0,0
"25","009","250400","3",1500000US250092504003,"250092504003","3",BG,"92748","2902",,,,,,,0,0,0,0
"25","009","250500","1",1500000US250092505001,"250092505001","1",BG,"87861","0",,,,,,,0,0,0,0
"25","009","250600","2",1500000US250092506002,"250092506002","2",BG,"164750","0",,,,,,,0,0,0,0
"25","009","250800","5",1500000US250092508005,"250092508005","5",BG,"221700","0",,,,,,,0,0,0,0
"25","009","251100","3",1500000US250092511003,"250092511003","3",BG,"113619","4132",,,,,,,0,0,0,0
"25","009","251300","3",1500000US250092513003,"250092513003","3",BG,"136593","90964",,,,,,,0,0,0,0
"25","009","251300","1",1500000US250092513001,"250092513001","1",BG,"200851","0",,,,,,,0,0,0,0
"25","009","251500","5",1500000US250092515005,"250092515005","5",BG,"681533","196900",,,,,,,0,0,0,0
"25","009","251500","2",1500000US250092515002,"250092515002","2",BG,"213588","0",,,,,,,0,0,0,0
"25","009","251600","1",1500000US250092516001,"250092516001","1",BG,"606917","127008",,,,,,,0,0,0,0
"25","009","252501","3",1500000US250092525013,"250092525013","3",BG,"408320","0",,,,,,,0,0,0,0
"25","009","205100","2",1500000US250092051002,"250092051002","2",BG,"205090","0",,,,,,,0,0,0,0
"25","009","205200","2",1500000US250092052002,"250092052002","2",BG,"213512","110514",,,,,,,0,0,0,0
"25","009","205400","2",1500000US250092054002,"250092054002","2",BG,"1023578","17970",,,,,,,0,0,0,0
"25","009","205500","1",1500000US250092055001,"250092055001","1",BG,"1069429","2085",,,,,,,0,0,0,0
"25","009","205700","4",1500000US250092057004,"250092057004","4",BG,"199369","0",,,,,,,0,0,0,0
"25","009","206100","2",1500000US250092061002,"250092061002","2",BG,"127213","0",,,,,,,0,0,0,0
"25","003","900100","3",1500000US250039001003,"250039001003","3",BG,"244969","0",,,,,,,0,0,0,0
"25","009","206200","1",1500000US250092062001,"250092062001","1",BG,"109976","0",,,,,,,0,0,0,0
"25","009","206400","1",1500000US250092064001,"250092064001","1",BG,"121903","0",,,,,,,0,0,0,0
"25","009","266200","3",1500000US250092662003,"250092662003","3",BG,"2922432","1811",,,,,,,0,0,0,0
"25","009","206500","1",1500000US250092065001,"250092065001","1",BG,"177053","0",,,,,,,0,0,0,0
"25","009","206800","2",1500000US250092068002,"250092068002","2",BG,"247079","0",,,,,,,0,0,0,0
"25","009","207100","1",1500000US250092071001,"250092071001","1",BG,"166058","0",,,,,,,0,0,0,0
"25","009","207200","2",1500000US250092072002,"250092072002","2",BG,"210251","0",,,,,,,0,0,0,0
"25","009","266100","2",1500000US250092661002,"250092661002","2",BG,"4474336","848952",,,,,,,0,0,0,0
"25","009","266400","2",1500000US250092664002,"250092664002","2",BG,"2499093","1665",,,,,,,0,0,0,0
"25","009","266200","1",1500000US250092662001,"250092662001","1",BG,"3189127","432534",,,,,,,0,0,0,0
"25","009","266300","1",1500000US250092663001,"250092663001","1",BG,"1665215","473610",,,,,,,0,0,0,0
"25","009","254100","1",1500000US250092541001,"250092541001","1",BG,"1040642","0",,,,,,,0,0,0,0
"25","009","254200","2",1500000US250092542002,"250092542002","2",BG,"497987","0",,,,,,,0,0,0,0
"25","017","310700","1",1500000US250173107001,"250173107001","1",BG,"335974","21869",,,,,,,0,0,0,0
"25","025","050700","2",1500000US250250507002,"250250507002","2",BG,"62351","0",1500000US250250507002,0.554449284380834,0.0348475420037337,"1607","891","56",0,0,0,100
"25","025","000401","3",1500000US250250004013,"250250004013","3",BG,"116847","0",1500000US250250004013,0.819689119170984,0,"965","791","0",0,0,0,46
"25","025","140400","6",1500000US250251404006,"250251404006","6",BG,"694806","0",1500000US250251404006,0.171761866452132,0.744971842316975,"2486","427","1852",1,1,0,189
"25","025","000502","2",1500000US250250005022,"250250005022","2",BG,"349820","334529",1500000US250250005022,0.84366576819407,0.0471698113207547,"742","626","35",7,3,4,42
"25","025","000602","2",1500000US250250006022,"250250006022","2",BG,"122302","0",1500000US250250006022,0.779874213836478,0,"1113","868","0",0,0,0,151
"25","025","000701","5",1500000US250250007015,"250250007015","5",BG,"81872","0",1500000US250250007015,0.767453294001967,0,"2034","1561","0",7,2,5,62
"25","025","170400","3",1500000US250251704003,"250251704003","3",BG,"184117","0",1500000US250251704003,0.722926829268293,0.0360975609756098,"1025","741","37",0,0,0,0
"25","025","170400","2",1500000US250251704002,"250251704002","2",BG,"457238","0",1500000US250251704002,0.524759793052476,0.0679970436067997,"1353","710","92",0,0,0,0
"25","025","170702","3",1500000US250251707023,"250251707023","3",BG,"188940","0",1500000US250251707023,0.652834599649328,0.0625365283459965,"1711","1117","107",0,0,0,0
"25","025","180200","2",1500000US250251802002,"250251802002","2",BG,"187039","0",1500000US250251802002,1,0,"691","691","0",0,0,0,0
"25","025","180400","1",1500000US250251804001,"250251804001","1",BG,"420414","152069",1500000US250251804001,0.884229717411121,0.0455788514129444,"1097","970","50",0,0,0,0
"25","025","000302","2",1500000US250250003022,"250250003022","2",BG,"320688","46101",1500000US250250003022,0.656969696969697,0.121818181818182,"1650","1084","201",0,0,0,79
"25","025","000301","4",1500000US250250003014,"250250003014","4",BG,"126608","0",1500000US250250003014,0.635046113306983,0,"759","482","0",0,0,0,45
"25","025","120500","3",1500000US250251205003,"250251205003","3",BG,"53267","0",1500000US250251205003,0.456494325346784,0.230769230769231,"793","362","183",0,0,0,23
"25","019","950500","1",1500000US250199505001,"250199505001","1",BG,"23017977","3060959",,,,,,,0,0,0,0
"25","009","252400","1",1500000US250092524001,"250092524001","1",BG,"255709","0",,,,,,,0,0,0,0
"25","013","812800","3",1500000US250138128003,"250138128003","3",BG,"14435698","226590",,,,,,,0,0,0,0
"25","013","812800","1",1500000US250138128001,"250138128001","1",BG,"994536","0",,,,,,,0,0,0,0
"25","013","812902","3",1500000US250138129023,"250138129023","3",BG,"8103766","34349",,,,,,,0,0,0,0
"25","013","812300","1",1500000US250138123001,"250138123001","1",BG,"2249351","583385",,,,,,,0,0,0,0
"25","013","812401","3",1500000US250138124013,"250138124013","3",BG,"6114852","134952",,,,,,,0,0,0,0
"25","013","812404","1",1500000US250138124041,"250138124041","1",BG,"2856486","11850",,,,,,,0,0,0,0
"25","013","812403","4",1500000US250138124034,"250138124034","4",BG,"455182","0",,,,,,,0,0,0,0
"25","013","813601","1",1500000US250138136011,"250138136011","1",BG,"3228307","206071",,,,,,,0,0,0,0
"25","009","252502","1",1500000US250092525021,"250092525021","1",BG,"1196675","15986",,,,,,,0,0,0,0
"25","009","252601","2",1500000US250092526012,"250092526012","2",BG,"1171070","168617",,,,,,,0,0,0,0
"25","009","252602","4",1500000US250092526024,"250092526024","4",BG,"6411623","16197",,,,,,,0,0,0,0
"25","009","212100","1",1500000US250092121001,"250092121001","1",BG,"12038809","287445",,,,,,,0,0,0,0
"25","009","269100","4",1500000US250092691004,"250092691004","4",BG,"26073603","520379",,,,,,,0,0,0,0
"25","013","813602","2",1500000US250138136022,"250138136022","2",BG,"15370829","12104",,,,,,,0,0,0,0
"25","013","813602","1",1500000US250138136021,"250138136021","1",BG,"12228152","8598",,,,,,,0,0,0,0
"25","013","813601","2",1500000US250138136012,"250138136012","2",BG,"7711113","149292",,,,,,,0,0,0,0
"25","013","813206","2",1500000US250138132062,"250138132062","2",BG,"2616429","49387",,,,,,,0,0,0,0
